46,30,696.666666666667
46,30.6666666666667,698
46,31.3333333333333,698.666666666667
46,31.3333333333333,699.333333333333
46,32,699.333333333333
46,32.6666666666667,700
46,33.3333333333333,700
46,34,701.333333333333
46,467.333333333333,471.333333333333
46,506.666666666667,456.666666666667
46,532.666666666667,444.666666666667
46,569.333333333333,426.666666666667
46,582,420
46,593.333333333333,414
47,602.666666666667,409.333333333333
47,611.333333333333,404.666666666667
47,618.666666666667,400
47,629.333333333333,394
47,718,345.333333333333
47,722,343.333333333333
47,724,345.333333333333
47,728,336.666666666667
47,728.666666666667,334.666666666667
47,746.666666666667,332
47,766.666666666667,319.333333333333
47,788,308
47,807.333333333333,296
47,827.333333333333,286
47,865.333333333333,264.666666666667
47,1193.33333333333,78.6666666666667
47,1195.33333333333,79.3333333333333
47,1197.33333333333,80
47,1195.33333333333,79.3333333333333
47,1196.66666666667,79.3333333333333
47,1196.66666666667,78.6666666666667
47,1197.33333333333,78
47,1200,75.3333333333333
47,1202.66666666667,74
47,1279.33333333333,0
47,1279.33333333333,13.3333333333333
47,1279.33333333333,9.33333333333333
47,1279.33333333333,8
47,1279.33333333333,7.33333333333333
47,1279.33333333333,6.66666666666667
47,1279.33333333333,6
47,1279.33333333333,5.33333333333333
47,1279.33333333333,4.66666666666667
47,1279.33333333333,4
47,1279.33333333333,0
