14,1223.33333333333,671.333333333333
14,1224,672
14,1224.66666666667,672.666666666667
14,1226,674
14,1226.66666666667,674.666666666667
14,1226.66666666667,675.333333333333
14,1227.33333333333,675.333333333333
14,1228,676
14,1228,676.666666666667
14,1228,677.333333333333
14,1227.33333333333,678.666666666667
14,1227.33333333333,679.333333333333
14,1226.66666666667,679.333333333333
14,1226,680
14,1225.33333333333,680.666666666667
14,1224.66666666667,681.333333333333
14,1224,681.333333333333
14,1223.33333333333,681.333333333333
14,1222.66666666667,682
14,1221.33333333333,682
14,971.333333333333,676
14,979.333333333333,674.666666666667
14,981.333333333333,674.666666666667
14,983.333333333333,674.666666666667
14,984.666666666667,674.666666666667
14,985.333333333333,674.666666666667
14,986.666666666667,674.666666666667
14,986,674
14,987.333333333333,674
14,988,674
14,989.333333333333,674
14,1002,671.333333333333
14,1001.33333333333,670
14,1000.66666666667,670
14,1002.66666666667,670.666666666667
14,1000.66666666667,669.333333333333
14,999.333333333333,668.666666666667
14,996.666666666667,668
15,990,668
15,984,666.666666666667
15,978.666666666667,666
15,968,664.666666666667
15,872.666666666667,654.666666666667
15,868.666666666667,657.333333333333
15,864.666666666667,658.666666666667
15,866.666666666667,658.666666666667
15,869.333333333333,658.666666666667
15,864,658.666666666667
15,857.333333333333,658
15,853.333333333333,658
15,846.666666666667,657.333333333333
15,840.666666666667,657.333333333333
15,835.333333333333,657.333333333333
15,730.666666666667,651.333333333333
15,728.666666666667,652.666666666667
15,729.333333333333,653.333333333333
15,728,654
15,724.666666666667,654
15,717.333333333333,654
15,710.666666666667,653.333333333333
15,705.333333333333,652.666666666667
15,700,652.666666666667
15,695.333333333333,652.666666666667
15,690.666666666667,652
15,683.333333333333,652
15,677.333333333333,650.666666666667
15,671.333333333333,650
15,666.666666666667,650
15,622.666666666667,650
15,622,650
15,620.666666666667,649.333333333333
15,621.333333333333,648.666666666667
15,621.333333333333,648
15,622,646.666666666667
15,621.333333333333,646
15,620,645.333333333333
15,619.333333333333,644.666666666667
15,619.333333333333,644
15,618,643.333333333333
15,617.333333333333,642
15,616.666666666667,641.333333333333
15,616.666666666667,640.666666666667
15,616.666666666667,640
15,616.666666666667,638
15,686.666666666667,406.666666666667
15,678,373.333333333333
15,677.333333333333,368.666666666667
15,676.666666666667,365.333333333333
15,676,363.333333333333
15,675.333333333333,362.666666666667
15,675.333333333333,362
15,675.333333333333,361.333333333333
15,674.666666666667,361.333333333333
16,674,362
16,674,360.666666666667
16,656.666666666667,354
16,666,347.333333333333
16,665.333333333333,348
16,662,343.333333333333
16,660,334
16,657.333333333333,323.333333333333
16,656,312.666666666667
16,654.666666666667,302
16,653.333333333333,292
16,652.666666666667,283.333333333333
16,651.333333333333,266.666666666667
16,635.333333333333,124.666666666667
16,636,125.333333333333
16,634.666666666667,125.333333333333
16,634.666666666667,126
16,636.666666666667,126.666666666667
16,637.333333333333,128
16,637.333333333333,129.333333333333
16,636.666666666667,129.333333333333
16,636,130
16,635.333333333333,129.333333333333
16,634.666666666667,128
16,634.666666666667,127.333333333333
16,634,126.666666666667
16,633.333333333333,125.333333333333
16,633.333333333333,124
16,633.333333333333,123.333333333333
16,632.666666666667,122.666666666667
16,632.666666666667,121.333333333333
16,632.666666666667,120
16,632.666666666667,119.333333333333
16,632,118
16,632,116.666666666667
16,631.333333333333,115.333333333333
16,631.333333333333,114.666666666667
16,630.666666666667,113.333333333333
