39,58.6666666666667,71.3333333333333
39,59.3333333333333,71.3333333333333
39,60,71.3333333333333
39,60.6666666666667,71.3333333333333
39,62.6666666666667,70.6666666666667
39,65.3333333333333,71.3333333333333
39,66.6666666666667,74
40,68,76.6666666666667
40,69.3333333333333,80
40,70.6666666666667,82.6666666666667
40,72,86
40,73.3333333333333,88.6666666666667
40,74.6666666666667,92
40,76,94.6666666666667
40,78,97.3333333333333
40,79.3333333333333,100
40,80.6666666666667,103.333333333333
40,80,106
40,81.3333333333333,108.666666666667
40,82.6666666666667,110.666666666667
40,83.3333333333333,113.333333333333
40,84,115.333333333333
40,84,117.333333333333
40,85.3333333333333,119.333333333333
40,86,121.333333333333
40,614.666666666667,393.333333333333
40,717.333333333333,434.666666666667
40,758.666666666667,450.666666666667
40,791.333333333333,468
40,817.333333333333,482.666666666667
40,839.333333333333,495.333333333333
40,856.666666666667,506
40,872,515.333333333333
40,884.666666666667,523.333333333333
40,896,530
40,906,536
40,921.333333333333,544.666666666667
40,1051.33333333333,612.666666666667
40,1050.66666666667,618
40,1050.66666666667,616
40,1051.33333333333,614.666666666667
40,1052,613.333333333333
40,1054,612.666666666667
40,1056.66666666667,612
40,1065.33333333333,617.333333333333
40,1074.66666666667,622
40,1083.33333333333,627.333333333333
40,1092,632
40,1106.66666666667,641.333333333333
40,1238.66666666667,719.333333333333
40,1233.33333333333,719.333333333333
40,1242.66666666667,717.333333333333
40,1241.33333333333,719.333333333333
40,1242,719.333333333333
40,1240.66666666667,719.333333333333
40,1238,719.333333333333
40,1237.33333333333,719.333333333333
40,1236.66666666667,719.333333333333
40,1236,719.333333333333
40,1236.66666666667,719.333333333333
40,1237.33333333333,719.333333333333
41,1238,719.333333333333
